,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
3524,AT1,AT1,Tshb,Adcyap1r1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3525,AT1,AT1,Lhb,Adcyap1r1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3526,AT1,AT1,Calca,Adcyap1r1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3527,AT1,AT1,Iapp,Adcyap1r1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3528,AT1,AT1,Pthlh,Adcyap1r1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3529,AT1,AT1,Adm,Adcyap1r1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3530,AT1,AT1,Pomc,Pth1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3531,AT1,AT1,Tshb,Pth1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3532,AT1,AT1,Lhb,Pth1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3533,AT1,AT1,Calca,Pth1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3534,AT1,AT1,Iapp,Pth1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3535,AT1,AT1,Pthlh,Pth1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3518,AT1,AT1,Adm,Vipr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3517,AT1,AT1,Pthlh,Vipr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3477,AT1,AT1,Iapp,Ramp2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3536,AT1,AT1,Adm,Pth1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3537,AT1,AT1,Pomc,Gpr84,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3542,AT1,AT1,Pthlh,Gpr84,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3543,AT1,AT1,Adm,Gpr84,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3544,AT1,AT1,Penk,Ogfr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3545,AT1,AT1,Npy,Npy1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3546,AT1,AT1,Pyy,Npy1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3547,AT1,AT1,Npy,Npy2r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3548,AT1,AT1,Pyy,Npy2r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3549,AT1,AT1,Npy,Fap,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3550,AT1,AT1,Grp,Fap,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3551,AT1,AT1,Pyy,Fap,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3552,AT1,AT1,Pam,Fap,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3553,AT1,AT1,Npy,Adrb1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3554,AT1,AT1,Igf2,Insr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3555,AT1,AT1,Igf1,Insr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3556,AT1,AT1,Arf1,Insr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3577,AT1,AT1,Pcsk9,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3578,AT1,AT1,F8,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3541,AT1,AT1,Iapp,Gpr84,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3579,AT1,AT1,Lrpap1,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3540,AT1,AT1,Calca,Gpr84,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3558,AT1,AT1,Ahsg,Insr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3562,AT1,AT1,Igf1,Igf2r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3563,AT1,AT1,Plau,Igf2r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3564,AT1,AT1,Ifng,Ifngr1_Ifngr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3565,AT1,AT1,Ifng,Mpl,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3566,AT1,AT1,Calr,Mpl,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3567,AT1,AT1,Thpo,Mpl,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3560,AT1,AT1,Sorbs1,Insr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3568,AT1,AT1,Il1b,Sigirr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3570,AT1,AT1,Apoe,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3571,AT1,AT1,Apoa2,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3572,AT1,AT1,Apoc2,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3573,AT1,AT1,Pf4,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3574,AT1,AT1,Trf,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3575,AT1,AT1,Apob,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3576,AT1,AT1,Wnt5a,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3569,AT1,AT1,Apoa1,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3559,AT1,AT1,Nampt,Insr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3557,AT1,AT1,Hras,Insr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3395,AT1,AT1,Pomc,Oprd1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3580,AT1,AT1,Arpc5,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3603,AT1,AT1,Apod,Lepr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3583,AT1,AT1,Apoa1,Abca1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3584,AT1,AT1,Apoe,Abca1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3585,AT1,AT1,Lin7c,Abca1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3586,AT1,AT1,Pltp,Abca1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3587,AT1,AT1,Fadd,Abca1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3588,AT1,AT1,Megf10,Abca1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3589,AT1,AT1,Rims2,Abca1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3590,AT1,AT1,Apoe,Lsr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3591,AT1,AT1,Apob,Lsr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3593,AT1,AT1,Proc,Thbd,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3594,AT1,AT1,Pf4,Procr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3595,AT1,AT1,Proc,Procr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3596,AT1,AT1,Apob,Olr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3597,AT1,AT1,Apob,Mttp,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3599,AT1,AT1,Apob,Eno1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3538,AT1,AT1,Tshb,Gpr84,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3582,AT1,AT1,Hspa8,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3602,AT1,AT1,Csf2,Il3ra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3581,AT1,AT1,Actr2,Ldlr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3600,AT1,AT1,Apob,Gm5506,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3606,AT1,AT1,S100a8,Cd69,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3607,AT1,AT1,Lgals1,Cd69,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3608,AT1,AT1,Myl9,Cd69,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3609,AT1,AT1,Il4,Il13_Il13ra1_Il4ra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3610,AT1,AT1,Il4,Il13ra1_Il4ra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3611,AT1,AT1,Il13,Il13_Il13ra1_Il4ra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3612,AT1,AT1,Il13,Il13ra1_Il4ra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3613,AT1,AT1,Il4,Il21r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3614,AT1,AT1,Il22,Il21r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3615,AT1,AT1,Iltifb,Il21r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3616,AT1,AT1,Fgf1,Cspg4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3617,AT1,AT1,Il6,F3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3618,AT1,AT1,Tfpi,F3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3601,AT1,AT1,Il5,Csf2rb_Il5ra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3539,AT1,AT1,Lhb,Gpr84,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3598,AT1,AT1,P4hb,Mttp,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3394,AT1,AT1,Cxcl13,Oprd1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3619,AT1,AT1,F10,F3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3626,AT1,AT1,Edn2,Ednrb,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3627,AT1,AT1,Gdnf,Ednrb,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3629,AT1,AT1,Edn1,Ednra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3630,AT1,AT1,Edn3,Ednra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3631,AT1,AT1,Edn2,Ednra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3632,AT1,AT1,Gnai2,Ednra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3625,AT1,AT1,Edn3,Ednrb,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3633,AT1,AT1,Grp,Grpr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3635,AT1,AT1,Calca,Ramp1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3636,AT1,AT1,Iapp,Ramp1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3637,AT1,AT1,Adm,Ramp1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3638,AT1,AT1,Calca,Calcrl,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3639,AT1,AT1,Iapp,Calcrl,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3660,AT1,AT1,S100a4,Ccr5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3661,AT1,AT1,Ccl11,Ccr5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3634,AT1,AT1,Nmb,Grpr,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3623,AT1,AT1,Il6,Fcgr4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3640,AT1,AT1,Adm,Calcrl,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3646,AT1,AT1,Gzma,F2rl1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3647,AT1,AT1,Gzma,Pard3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3648,AT1,AT1,Bmp4,Grem2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3649,AT1,AT1,Tslp,Crlf2_Il7r_Tslp,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3650,AT1,AT1,Tslp,Crlf2_Il7r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3643,AT1,AT1,Gzma,F2rl2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3651,AT1,AT1,Crlf2,Crlf2_Il7r_Tslp,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3653,AT1,AT1,Ccl12,Ccr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3655,AT1,AT1,Ccl2,Ccr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3656,AT1,AT1,Ccl4,Cnr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3657,AT1,AT1,Ccl4,Ccr5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3658,AT1,AT1,Ccl12,Ccr5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3659,AT1,AT1,Ccl5,Ccr5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3652,AT1,AT1,Ccl4,Ccr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3642,AT1,AT1,Scgb1a1,Lmbr1l,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3641,AT1,AT1,Spp1,Ptger4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3662,AT1,AT1,Il16,Ccr5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3663,AT1,AT1,Ccl2,Ccr5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3685,AT1,AT1,Gas6,Tyro3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3686,AT1,AT1,Pros1,Tyro3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3666,AT1,AT1,Rarres2,Ccrl2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3667,AT1,AT1,Cd59b,Stab1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3668,AT1,AT1,Cxcl1,Cxcr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3669,AT1,AT1,Cxcl2,Cxcr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3670,AT1,AT1,Cxcl5,Cxcr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3673,AT1,AT1,Mif,Ackr3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3674,AT1,AT1,Adm,Ackr3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3675,AT1,AT1,Cxcl12,Ackr3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3676,AT1,AT1,Hgf,St14,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3677,AT1,AT1,Plau,St14,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3678,AT1,AT1,Spint1,St14,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3679,AT1,AT1,Vegfa,Ret,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3680,AT1,AT1,Gdnf,Gfra2_Ret,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3682,AT1,AT1,Nrtn,Gfra2_Ret,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3786,AT1,AT1,Txlna,Stx1a,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3665,AT1,AT1,Ccl5,Ccrl2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3645,AT1,AT1,Gnai2,F2r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3664,AT1,AT1,Gnai2,Ccr5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3683,AT1,AT1,Gdf15,Ret,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3687,AT1,AT1,Bmp7,Ptprk,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3688,AT1,AT1,Wnt5a,Ptprk,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3689,AT1,AT1,Il1rn,Il1rl2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3690,AT1,AT1,Il18,Il1rl2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3691,AT1,AT1,Cxcl1,Cxcr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3692,AT1,AT1,Cxcl2,Cxcr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3693,AT1,AT1,Cxcl5,Cxcr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3694,AT1,AT1,Gnai2,Cxcr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3695,AT1,AT1,Cxcl1,Xcr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3696,AT1,AT1,Xcl1,Xcr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3697,AT1,AT1,Pmch,Mertk,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3698,AT1,AT1,Zp3,Mertk,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3700,AT1,AT1,Pros1,Mertk,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
3701,AT1,AT1,Pmch,Mchr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
